"RowIDFile","Dataset_name","Program","DatasetID","SampleDesign","SampMethod","MethodCode","Method_area","Region","Island","Moku","Site","Latitude","Longitude","coord.join10","Survey_date","Year","Month","Day","Reef_Habitat","Habitat_Category","SurveyDomain","Management","Rugosity","Depth","SurveyID","RepID","TransID","Replicate","Diver","SpeciesCode","Taxon","Number","Size_cm","num_line_m2","bio_line_gm2","Count_max_from_CRED","MaxSize_touse","a.final","b.final","use4biomass","QC"
163469,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","NALI","Naso lituratus",2,27,0.016,4.3574391812095,60,46,0.386307204,1.989835579,1,"JS_2025"
163470,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","PAMU","Parupeneus multifasciatus",2,19,0.016,1.45849945316796,50,35,0.009318851,3.120557328,1,"JS_2025"
163471,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","PLIM","Plectroglyphidodon imparipennis",2,5,0.016,0.0299146470782491,300,6,0.0152,2.99,1,"JS_2025"
163472,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","PLJO","Plectroglyphidodon johnstonianus",2,8,0.016,0.201004310893186,300,14,0.013285942,3.295012767,1,"JS_2025"
163473,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","RHRE","Rhinecanthus rectangulus",1,20,0.008,1.30580046887438,25,30,0.0237,2.95,1,"JS_2025"
163474,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","RHRE","Rhinecanthus rectangulus",1,23,0.008,1.9721295896375,25,30,0.0237,2.95,1,"JS_2025"
163475,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","SCPS","Scarus psittacus",4,17,0.032,2.92565647091125,30,34,0.0157,3.06,1,"JS_2025"
163476,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","SCRU","Scarus rubroviolaceus",1,29,0.008,2.86302780464428,30,70,0.0124,3.05,1,"JS_2025"
163477,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","STBA","Stethojulis balteata",3,13,0.024,0.940047150410095,20,16,0.012082854,3.15165835,1,"JS_2025"
163478,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","STMA","Plectroglyphidodon marginatus",4,10,0.032,0.707058647947272,300,17,0.008189834,3.431030361,1,"JS_2025"
163479,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","THDU","Thalassoma duperrey",2,10,0.016,0.211360480207404,50,28,0.026809625,2.692613065,1,"JS_2025"
163480,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","THDU","Thalassoma duperrey",3,16,0.024,1.12390907558304,50,28,0.026809625,2.692613065,1,"JS_2025"
163481,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","ZEFL","Zebrasoma flavescens",1,16,0.008,0.837771506554456,20,22,0.037692429,2.859998607,1,"JS_2025"
163482,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","ZEVE","Zebrasoma veliferum",2,19,0.016,2.13375009937,20,40,0.0232,2.94,1,"JS_2025"
163483,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.27050554,-157.6953155,28256,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R3 = 1m-1.5m",3.6576,"HBAY_2025_25","HBAY_2025_25","HBAY_2025_25","HBAY_2025_25_MC","MC","ZEVE","Zebrasoma veliferum",2,30,0.016,8.17230292595708,20,40,0.0232,2.94,1,"JS_2025"
163484,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ABAB","Abudefduf abdominalis",30,12,0.24,7.93551369250408,300,30,0.017372364,3.038882389,1,"JS_2025"
163485,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACAC","Acanthurus achilles",1,18,0.008,1.0769896833635,20,25,0.008760655,3.335200095,1,"JS_2025"
163486,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACGU","Acanthurus guttatus",3,20,0.024,0.5568,20,28,0.0029,3,1,"JS_2025"
163487,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACGU","Acanthurus guttatus",1,22,0.008,0.2470336,20,28,0.0029,3,1,"JS_2025"
163488,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACGU","Acanthurus guttatus",2,25,0.016,0.725,20,28,0.0029,3,1,"JS_2025"
163489,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACNF","Acanthurus nigrofuscus",13,15,0.104,5.1194143155192,30,21,0.00623926,3.313564169,1,"JS_2025"
163490,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACTR","Acanthurus triostegus",30,15,0.24,18.1307023653599,300,27,0.016980283,3.102019877,1,"JS_2025"
163491,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACTR","Acanthurus triostegus",30,17,0.24,26.7321061846308,300,27,0.016980283,3.102019877,1,"JS_2025"
163492,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACTR","Acanthurus triostegus",5,20,0.04,7.37608346759238,300,27,0.016980283,3.102019877,1,"JS_2025"
163493,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACXA","Acanthurus xanthopterus",1,33,0.008,7.2791155612394,20,70,0.02673,2.98449,1,"JS_2025"
163494,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ACXA","Acanthurus xanthopterus",1,36,0.008,9.43752676407186,20,70,0.02673,2.98449,1,"JS_2025"
163495,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","ALSC","Aluterus scriptus",2,40,0.016,2.2528,5,110,0.0022,3,1,"JS_2025"
163496,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","AUCH","Aulostomus chinensis",1,30,0.008,0.322578040322648,3,80,0.000362015,3.416658064,1,"JS_2025"
163497,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CADU","Cantherhines dumerilii",1,30,0.008,11.5520095033741,5,38,0.117070139,2.769658485,1,"JS_2025"
163498,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CADU","Cantherhines dumerilii",1,32,0.008,13.8129846644131,5,38,0.117070139,2.769658485,1,"JS_2025"
163499,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CAJA","Canthigaster jactator",2,8,0.016,0.228884844463714,15,9,0.034555953,2.897800017,1,"JS_2025"
163500,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CAME","Caranx melampygus",1,40,0.008,6.93795491851788,40,117,0.008246757,3.134625617,1,"JS_2025"
163501,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CHLU","Chaetodon lunula",4,15,0.032,2.46888,10,20,0.02286,3,1,"JS_2025"
163502,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CHOR","Chaetodon ornatissimus",2,17,0.016,2.97273285332777,10,20,0.025116775,3.144439365,1,"JS_2025"
163503,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CHSP","Chlorurus spilurus",3,12,0.024,0.752293559256653,30,37,0.007567595,3.351817161,1,"JS_2025"
163504,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CHSP","Chlorurus spilurus",1,30,0.008,5.4086420342092,30,37,0.007567595,3.351817161,1,"JS_2025"
163505,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CTST","Ctenochaetus strigosus",5,14,0.04,2.4649522774892,40,18,0.026395753,2.938776789,1,"JS_2025"
163506,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CTST","Ctenochaetus strigosus",17,16,0.136,12.4083152944867,40,18,0.026395753,2.938776789,1,"JS_2025"
163507,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","CTST","Ctenochaetus strigosus",5,19,0.04,6.04735478462455,40,18,0.026395753,2.938776789,1,"JS_2025"
163508,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","KYSP","Kyphosus species",2,23,0.016,3.45139199508773,30,75,0.0275,2.86,1,"JS_2025"
163509,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","KYSP","Kyphosus species",1,30,0.008,3.68968651788856,30,75,0.0275,2.86,1,"JS_2025"
163510,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","LAPH","Labroides phthirophagus",1,10,0.008,0.0937015867012607,20,12,0.01693,2.84,1,"JS_2025"
163511,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","LAPH","Labroides phthirophagus",1,12,0.008,0.157261235703186,20,12,0.01693,2.84,1,"JS_2025"
163512,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","MENI","Melichthys niger",25,25,0.2,65.4155610169933,50,50,0.011904137,3.175353113,1,"JS_2025"
163513,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","NABR","Naso brevirostris",1,25,0.008,2.51993693888042,20,60,0.0215,2.98,1,"JS_2025"
163514,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","NALI","Naso lituratus",1,27,0.008,2.17871959060475,60,46,0.386307204,1.989835579,1,"JS_2025"
163515,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","NALI","Naso lituratus",2,30,0.016,5.37379650945464,60,46,0.386307204,1.989835579,1,"JS_2025"
163516,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","PAIN","Parupeneus insularis",1,19,0.008,0.766320249893643,50,32,0.006738642,3.247496568,1,"JS_2025"
163517,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","PAIN","Parupeneus insularis",1,25,0.008,1.86839093658459,50,32,0.006738642,3.247496568,1,"JS_2025"
163518,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","SCLY","Scomberoides lysan",1,30,0.008,1.58246035800148,20,110,0.0114,2.87,1,"JS_2025"
163519,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","SCPS","Scarus psittacus",1,10,0.008,0.144208094860008,30,34,0.0157,3.06,1,"JS_2025"
163520,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","SCPS","Scarus psittacus",3,14,0.024,1.21133058609878,30,34,0.0157,3.06,1,"JS_2025"
163521,"DAR","Oahu","Maunalua_Bay","Random_Stratified","Belt_25x5","FAHU",125,"MHI","Oahu","KOOLAUPOKO","HBAY",21.26927983,-157.6956995,28257,"2025-04-28",2025,4,28,"Hard_Bottom","Shallow_Aggregate Reef",NA,NA,"R4 = 1.5m-2m",2.1336,"HBAY_2025_15","HBAY_2025_15","HBAY_2025_15","HBAY_2025_15_MC","MC","SCPS","Scarus psittacus",3,17,0.024,2.19424235318343,30,34,0.0157,3.06,1,"JS_2025"
